year,election,jurisdiction,position,candidate,precinct,vote_count,vote_percent
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2295,147,71.36
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2296,82,58.57
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2297,65,63.73
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2298,96,66.21
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2299,95,75.4
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2303,99,67.81
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2304,90,59.21
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2305,103,63.19
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2306,87,67.97
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2307,94,69.63
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2308,100,59.88
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2309,76,65.52
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2310,127,63.5
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2311,142,66.36
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2313,74,64.91
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2314,125,75.3
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2316,97,58.43
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2317,119,64.67
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2318,68,59.13
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2319,112,59.26
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2320,75,60
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2321,108,65.85
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2322,126,62.69
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2323,151,68.33
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2324,95,63.76
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2325,111,59.04
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2326,86,53.42
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2327,47,54.02
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2328,80,72.07
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2330,115,75.66
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2332,59,56.19
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2333,89,71.2
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2334,142,60.94
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2335,115,56.1
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2336,149,64.5
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2337,88,63.77
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2338,82,62.12
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2339,64,62.14
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2340,113,53.55
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2341,162,66.39
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2342,90,59.21
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2343,90,72.58
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2344,66,55.46
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2345,78,60.47
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2346,133,61.57
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2347,133,64.25
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2348,86,69.92
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2349,95,69.34
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2350,80,53.33
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2351,96,73.85
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2352,80,60.61
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2353,57,67.86
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2355,67,54.47
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2357,129,60
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2358,109,68.55
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2359,95,59.75
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2360,102,64.56
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2361,55,52.88
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2363,65,61.32
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2364,67,56.3
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2366,85,57.43
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2367,70,56
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2369,92,55.09
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2370,42,63.64
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2371,166,64.34
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2373,80,60.61
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2379,151,67.71
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2500,168,60.65
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2537,33,61.11
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2619,57,69.51
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-2796,81,56.64
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-3252,100,68.97
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-3677,81,57.45
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-3728,124,62
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-3815,51,59.3
2023,Primary,Seattle School District No. 1,Director District No. 1,Liza Rankin,SEA 46-3959,50,61.73
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2153,14,12.17
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2200,22,12.87
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2201,32,16
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2202,25,12.89
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2203,24,13.95
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2204,20,12.74
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2206,28,15.14
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2208,35,21.74
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2209,58,21.32
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2210,34,11.72
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2211,37,16.67
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2215,49,17.01
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2216,27,13.11
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2217,29,17.16
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2218,21,9.95
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2221,21,11.73
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2224,31,16.58
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-2539,39,14.23
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-3568,13,10.4
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-3656,30,16.76
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-3746,9,9.47
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-3943,5,6.33
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 32-3944,14,13.59
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2125,10,5.81
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2126,27,11.74
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2130,11,7.8
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2131,15,8.93
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2133,16,9.58
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2134,25,13.23
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2517,22,9.82
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2518,24,13.04
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2520,22,11.64
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2523,39,16.46
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2528,34,14.11
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2529,39,20.97
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2532,43,21.94
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2533,20,11.83
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2534,18,11.32
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2535,15,7.85
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-2536,33,15
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-3153,31,16.58
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-3744,23,10.45
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 36-3972,8,8.33
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-1311,13,9.63
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-1400,15,10.2
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-1401,11,6.4
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-1402,12,8.28
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-1403,11,6.47
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-1404,9,7.2
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2127,21,10.99
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2128,20,13.51
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2129,28,11.86
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2142,33,13.98
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2143,14,15.91
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2145,40,20.41
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2152,18,15.65
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2228,24,14.63
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2268,29,13.81
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2282,47,16.49
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2283,10,8.77
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2292,12,6.25
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2293,26,11.93
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2295,18,8.74
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2296,16,11.43
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2297,7,6.86
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2298,14,9.66
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2299,5,3.97
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2303,12,8.22
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2304,16,10.53
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2305,19,11.66
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2306,12,9.38
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2307,13,9.63
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2308,27,16.17
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2309,15,12.93
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2310,11,5.5
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2311,27,12.62
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2313,5,4.39
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2314,18,10.84
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2316,24,14.46
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2317,19,10.33
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2318,9,7.83
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2319,20,10.58
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2320,13,10.4
2023,Primary,Seattle School District No. 1,Director District No. 1,Michael Christophersen,SEA 46-2321,14,8.54
